DATE,PRCP,TAVG,TMAX,TMIN,COUNTRY
20150124 000000,,58.0,78.0,51.0,Egypt
20150124 000000,,61.0,70.0,,Egypt
20150124 000000,,77.0,,66.0,Senegal
20150124 000000,,81.0,98.0,,Senegal
20150124 000000,0.0,51.0,59.0,40.0,Tunisia
20150124 000000,,83.0,,67.0,Senegal
20150124 000000,0.0,72.0,,,Angola
20150124 000000,,75.0,94.0,50.0,Cameroon
20150124 000000,0.25,53.0,58.0,49.0,Tunisia
20150124 000000,,57.0,75.0,,Egypt
20150124 000000,,78.0,90.0,,Senegal
20150124 000000,,69.0,87.0,,Egypt
20150124 000000,,50.0,,,Tunisia
20150125 000000,,77.0,97.0,,Senegal
20150125 000000,,74.0,90.0,,Senegal
20150125 000000,0.0,83.0,,75.0,Cameroon
20150125 000000,,80.0,,,Senegal
20150125 000000,,70.0,85.0,53.0,Egypt
20150125 000000,,77.0,90.0,50.0,Cameroon
20150125 000000,0.0,48.0,55.0,40.0,Tunisia
20150125 000000,,77.0,96.0,,Senegal
20150125 000000,,72.0,86.0,61.0,Egypt
20150125 000000,,79.0,90.0,,Senegal
20150125 000000,,76.0,91.0,63.0,Egypt
20150125 000000,,81.0,,,Angola
20150125 000000,,71.0,90.0,,Senegal
20150125 000000,,62.0,76.0,51.0,Egypt
20150125 000000,,67.0,,64.0,Senegal
20150125 000000,0.07,49.0,56.0,,Tunisia
20150125 000000,,55.0,65.0,,Egypt
20150125 000000,,73.0,,,Angola
20150125 000000,,88.0,102.0,66.0,Cameroon
20150125 000000,,84.0,,67.0,Senegal
20150125 000000,,81.0,99.0,,Senegal
20150125 000000,,54.0,66.0,44.0,Egypt
20150125 000000,,59.0,71.0,,Egypt
20150125 000000,,53.0,64.0,41.0,Egypt
20150125 000000,,49.0,,,Tunisia
20150125 000000,0.46,48.0,52.0,45.0,Tunisia
20150125 000000,,78.0,92.0,,Senegal
20150125 000000,,58.0,85.0,47.0,Egypt
20150125 000000,,68.0,,55.0,Egypt
20150125 000000,,79.0,96.0,,Senegal
20150125 000000,0.0,53.0,60.0,47.0,Tunisia
20150125 000000,,81.0,95.0,64.0,Senegal
20150126 000000,,78.0,99.0,,Senegal
20150126 000000,,80.0,94.0,,Senegal
20150126 000000,0.59,49.0,,,Tunisia
20150126 000000,,81.0,89.0,,Senegal
20150126 000000,,76.0,,64.0,Egypt
20150126 000000,,47.0,,,Tunisia
20150126 000000,,52.0,65.0,42.0,Egypt
20150126 000000,,73.0,90.0,62.0,Senegal
20150126 000000,,59.0,69.0,,Egypt
20150126 000000,,89.0,105.0,68.0,Cameroon
20150126 000000,,60.0,68.0,51.0,Egypt
20150126 000000,0.01,48.0,53.0,42.0,Tunisia
20150126 000000,,73.0,89.0,63.0,Senegal
20150126 000000,,75.0,94.0,,Senegal
20150126 000000,,54.0,65.0,,Egypt
20150126 000000,,72.0,,,Angola
20150126 000000,0.0,48.0,56.0,39.0,Tunisia
20150126 000000,,81.0,96.0,66.0,Senegal
20150126 000000,,82.0,,,Angola
20150126 000000,,76.0,93.0,,Senegal
20150126 000000,,74.0,90.0,63.0,Senegal
20150126 000000,,69.0,84.0,50.0,Egypt
20150126 000000,0.0,49.0,53.0,46.0,Tunisia
20150126 000000,,71.0,82.0,,Egypt
20150126 000000,,70.0,82.0,58.0,Egypt
20150126 000000,,59.0,69.0,46.0,Egypt
20150126 000000,,77.0,97.0,63.0,Senegal
20150126 000000,,53.0,68.0,39.0,Egypt
20150126 000000,,69.0,,,Senegal
20150126 000000,,73.0,94.0,60.0,Senegal
20150126 000000,,77.0,100.0,,Senegal
20150126 000000,,83.0,,76.0,Cameroon
20150126 000000,,60.0,71.0,47.0,Egypt
20150126 000000,,76.0,91.0,,Cameroon
20150127 000000,0.25,51.0,,47.0,Tunisia
20150127 000000,,74.0,,,Angola
20150127 000000,,53.0,66.0,43.0,Egypt
20150127 000000,,61.0,75.0,50.0,Egypt
20150127 000000,,60.0,74.0,,Egypt
20150127 000000,,77.0,,56.0,Cameroon
20150127 000000,,74.0,87.0,63.0,Senegal
20150127 000000,,49.0,,,Tunisia
20150127 000000,,55.0,68.0,45.0,Egypt
20150127 000000,,79.0,96.0,64.0,Senegal
20150127 000000,0.0,52.0,59.0,45.0,Tunisia
20150127 000000,,83.0,96.0,66.0,Senegal
20150127 000000,,69.0,87.0,53.0,Egypt
20150127 000000,,62.0,72.0,54.0,Egypt
20150127 000000,,89.0,,72.0,Cameroon
20150127 000000,,71.0,84.0,58.0,Egypt
20150127 000000,,80.0,87.0,,Senegal
20150127 000000,,74.0,90.0,65.0,Senegal
20150127 000000,,83.0,,75.0,Cameroon
20150127 000000,,75.0,89.0,67.0,Senegal
20150127 000000,0.09,53.0,60.0,48.0,Tunisia
20150127 000000,,73.0,90.0,,Senegal
20150127 000000,,55.0,69.0,42.0,Egypt
20150127 000000,,79.0,94.0,67.0,Senegal
20150127 000000,0.39,48.0,53.0,44.0,Tunisia
20150127 000000,,82.0,,,Angola
20150127 000000,,61.0,,53.0,Egypt
20150127 000000,,71.0,,64.0,Senegal
20150127 000000,,73.0,83.0,63.0,Egypt
20150127 000000,,79.0,100.0,,Senegal
20150127 000000,,74.0,88.0,,Senegal
20150127 000000,,79.0,,,Senegal
20150127 000000,,78.0,94.0,,Senegal
20150127 000000,,76.0,88.0,,Egypt
20150128 000000,,57.0,66.0,44.0,Egypt
20150128 000000,,52.0,64.0,42.0,Egypt
20150128 000000,,81.0,87.0,78.0,Angola
20150128 000000,,79.0,96.0,,Senegal
20150128 000000,,58.0,,,Egypt
20150128 000000,,56.0,65.0,,Egypt
20150128 000000,,77.0,90.0,65.0,Senegal
20150128 000000,0.19,51.0,56.0,,Tunisia
20150128 000000,0.0,51.0,60.0,,Tunisia
20150128 000000,,76.0,83.0,63.0,Senegal
20150128 000000,,57.0,67.0,,Egypt
20150128 000000,,81.0,94.0,69.0,Senegal
20150128 000000,,71.0,,,Angola
20150128 000000,0.66,49.0,53.0,,Tunisia
20150128 000000,,78.0,,67.0,Senegal
20150128 000000,0.0,52.0,57.0,,Tunisia
20150128 000000,,64.0,73.0,57.0,Egypt
20150128 000000,,84.0,97.0,63.0,Senegal
20150128 000000,,50.0,,,Tunisia
20150128 000000,,67.0,79.0,60.0,Egypt
20150128 000000,,69.0,75.0,64.0,Senegal
20150128 000000,,69.0,78.0,,Egypt
20150128 000000,,52.0,63.0,39.0,Egypt
20150128 000000,,58.0,69.0,,Egypt
20150128 000000,,72.0,84.0,64.0,Egypt
20150128 000000,,74.0,82.0,67.0,Senegal
20150128 000000,,87.0,100.0,70.0,Cameroon
20150128 000000,,83.0,,70.0,Senegal
20150128 000000,,81.0,91.0,69.0,Senegal
20150128 000000,,77.0,89.0,59.0,Cameroon
20150128 000000,,83.0,90.0,75.0,Cameroon
20150128 000000,,76.0,94.0,,Senegal
20150129 000000,,76.0,94.0,,Senegal
20150129 000000,,64.0,75.0,,Egypt
20150129 000000,,49.0,,,Tunisia
20150129 000000,,75.0,87.0,,Senegal
20150129 000000,0.0,52.0,,45.0,Tunisia
20150129 000000,,79.0,96.0,,Senegal
20150129 000000,,84.0,97.0,,Cameroon
20150129 000000,,83.0,91.0,75.0,Cameroon
20150129 000000,,80.0,,,Senegal
20150129 000000,,79.0,91.0,,Senegal
20150129 000000,0.01,53.0,63.0,48.0,Tunisia
20150129 000000,,83.0,99.0,,Senegal
20150129 000000,,61.0,76.0,51.0,Egypt
20150129 000000,,80.0,95.0,,Senegal
20150129 000000,,70.0,,,Angola
20150129 000000,,78.0,90.0,,Senegal
20150129 000000,,58.0,71.0,44.0,Egypt
20150129 000000,,57.0,,43.0,Egypt
20150129 000000,,74.0,89.0,50.0,Cameroon
20150129 000000,,77.0,91.0,,Senegal
20150129 000000,,55.0,67.0,,Egypt
20150129 000000,,80.0,86.0,,Senegal
20150129 000000,,66.0,78.0,,Egypt
20150129 000000,0.74,52.0,60.0,46.0,Tunisia
20150129 000000,,82.0,90.0,,Angola
20150129 000000,0.28,52.0,59.0,,Tunisia
20150129 000000,,56.0,67.0,47.0,Egypt
20150129 000000,,75.0,87.0,,Senegal
20150129 000000,,51.0,,42.0,Egypt
20150129 000000,,52.0,67.0,36.0,Egypt
20150129 000000,,56.0,69.0,48.0,Egypt
20150129 000000,,78.0,,,Senegal
20150129 000000,,69.0,,63.0,Senegal
20150129 000000,,55.0,67.0,,Egypt
20150130 000000,0.01,56.0,64.0,,Tunisia
20150130 000000,,78.0,96.0,68.0,Senegal
20150130 000000,,55.0,66.0,45.0,Egypt
20150130 000000,,57.0,68.0,46.0,Egypt
20150130 000000,,62.0,,52.0,Egypt
20150130 000000,,76.0,91.0,,Senegal
20150130 000000,0.0,55.0,,47.0,Tunisia
20150130 000000,,55.0,72.0,40.0,Egypt
20150130 000000,,75.0,89.0,52.0,Cameroon
20150130 000000,,55.0,,,Tunisia
20150130 000000,,81.0,,63.0,Senegal
20150130 000000,,79.0,95.0,,Senegal
20150130 000000,0.0,51.0,59.0,44.0,Tunisia
20150130 000000,0.2,70.0,,61.0,Angola
20150130 000000,,78.0,92.0,,Senegal
20150130 000000,0.0,61.0,73.0,48.0,Tunisia
20150130 000000,,73.0,89.0,,Senegal
20150130 000000,,53.0,64.0,44.0,Egypt
20150130 000000,,54.0,68.0,37.0,Egypt
20150130 000000,,83.0,,,Angola
20150130 000000,,69.0,,64.0,Senegal
20150130 000000,,55.0,69.0,45.0,Egypt
20150130 000000,,75.0,89.0,,Senegal
20150130 000000,,83.0,96.0,65.0,Cameroon
20150130 000000,,74.0,93.0,,Senegal
20150130 000000,,55.0,67.0,,Egypt
20150130 000000,,77.0,95.0,,Senegal
20150130 000000,,75.0,94.0,63.0,Senegal
20150130 000000,,83.0,92.0,77.0,Cameroon
20150130 000000,,53.0,66.0,42.0,Egypt
20150130 000000,,76.0,97.0,,Senegal
20150130 000000,,58.0,72.0,44.0,Egypt
20150130 000000,,62.0,74.0,53.0,Egypt
20150131 000000,0.2,57.0,72.0,51.0,Tunisia
20150131 000000,0.01,58.0,69.0,,Tunisia
20150131 000000,,79.0,98.0,,Senegal
20150131 000000,,60.0,71.0,49.0,Egypt
20150131 000000,,82.0,,,Angola
20150131 000000,,57.0,74.0,41.0,Egypt
20150131 000000,,62.0,77.0,51.0,Egypt
20150131 000000,0.0,69.0,,,Angola
20150131 000000,,58.0,73.0,44.0,Egypt
20150131 000000,,73.0,93.0,64.0,Senegal
20150131 000000,,58.0,76.0,,Egypt
20150131 000000,,70.0,90.0,59.0,Senegal
20150131 000000,,71.0,77.0,,Egypt
20150131 000000,,75.0,95.0,,Senegal
20150131 000000,,75.0,,52.0,Cameroon
20150131 000000,0.0,61.0,,51.0,Tunisia
20150131 000000,,78.0,96.0,,Senegal
20150131 000000,,66.0,,,Tunisia
20150131 000000,,54.0,,,Egypt
20150131 000000,,56.0,74.0,38.0,Egypt
20150131 000000,,78.0,93.0,,Senegal
20150131 000000,,75.0,88.0,61.0,Senegal
20150131 000000,,80.0,89.0,,Senegal
20150131 000000,,83.0,,,Senegal
20150131 000000,,54.0,70.0,40.0,Egypt
20150131 000000,,83.0,,76.0,Cameroon
20150131 000000,,85.0,,64.0,Cameroon
20150131 000000,,62.0,,50.0,Egypt
20150131 000000,,78.0,99.0,,Senegal
20150131 000000,,81.0,99.0,66.0,Senegal
20150131 000000,0.0,65.0,77.0,57.0,Tunisia
20150131 000000,,53.0,73.0,36.0,Egypt
20150131 000000,,67.0,,62.0,Senegal
20150131 000000,,56.0,,41.0,Egypt
20150131 000000,,80.0,94.0,,Senegal
20150201 000000,,79.0,99.0,,Senegal
20150201 000000,,60.0,77.0,45.0,Egypt
20150201 000000,,83.0,,,Angola
20150201 000000,,60.0,81.0,40.0,Egypt
20150201 000000,,83.0,92.0,75.0,Cameroon
20150201 000000,,86.0,101.0,66.0,Cameroon
20150201 000000,,79.0,89.0,,Senegal
20150201 000000,,75.0,95.0,,Senegal
20150201 000000,,75.0,93.0,56.0,Senegal
20150201 000000,,70.0,76.0,63.0,Egypt
20150201 000000,,64.0,,,Egypt
20150201 000000,,69.0,85.0,61.0,Senegal
20150201 000000,,55.0,74.0,39.0,Egypt
20150201 000000,,63.0,78.0,50.0,Egypt
20150201 000000,,78.0,92.0,63.0,Senegal
20150201 000000,,66.0,,63.0,Senegal
20150201 000000,,56.0,78.0,35.0,Egypt
20150201 000000,,71.0,85.0,,Senegal
20150201 000000,,58.0,74.0,,Egypt
20150201 000000,0.0,54.0,62.0,,Tunisia
20150201 000000,0.03,47.0,,,Tunisia
20150201 000000,,68.0,82.0,53.0,Egypt
20150201 000000,,67.0,,,Angola
20150201 000000,,76.0,91.0,,Senegal
20150201 000000,,77.0,92.0,,Cameroon
20150201 000000,,58.0,,,Tunisia
20150201 000000,0.0,53.0,,46.0,Tunisia
20150201 000000,,81.0,100.0,,Senegal
20150201 000000,0.02,49.0,56.0,,Tunisia
20150201 000000,,65.0,78.0,54.0,Egypt
20150201 000000,,79.0,97.0,,Senegal
20150201 000000,,59.0,78.0,38.0,Egypt
20150201 000000,,61.0,75.0,44.0,Egypt
20150201 000000,,73.0,88.0,59.0,Senegal
20150201 000000,,82.0,,,Senegal
20150202 000000,,84.0,97.0,62.0,Senegal
20150202 000000,,57.0,76.0,40.0,Egypt
20150202 000000,,69.0,83.0,57.0,Egypt
20150202 000000,,66.0,71.0,,Senegal
20150202 000000,,65.0,82.0,54.0,Egypt
20150202 000000,,61.0,,43.0,Egypt
20150202 000000,,87.0,101.0,,Senegal
20150202 000000,,78.0,92.0,52.0,Cameroon
20150202 000000,,72.0,78.0,62.0,Egypt
20150202 000000,,60.0,82.0,40.0,Egypt
20150202 000000,,79.0,90.0,,Senegal
20150202 000000,,55.0,72.0,37.0,Egypt
20150202 000000,,78.0,96.0,,Senegal
20150202 000000,0.31,47.0,55.0,41.0,Tunisia
20150202 000000,,70.0,,,Angola
20150202 000000,,83.0,92.0,77.0,Cameroon
20150202 000000,,62.0,81.0,40.0,Egypt
20150202 000000,,62.0,78.0,45.0,Egypt
20150202 000000,,80.0,99.0,,Senegal
20150202 000000,,77.0,,,Senegal
20150202 000000,,78.0,94.0,,Senegal
20150202 000000,0.0,52.0,59.0,45.0,Tunisia
20150202 000000,0.74,46.0,51.0,40.0,Tunisia
20150202 000000,,68.0,78.0,61.0,Senegal
20150202 000000,,84.0,,78.0,Angola
20150202 000000,,74.0,86.0,,Senegal
20150202 000000,,76.0,93.0,,Senegal
20150202 000000,,59.0,80.0,36.0,Egypt
20150202 000000,,76.0,91.0,,Senegal
20150202 000000,,49.0,,,Tunisia
20150202 000000,,88.0,102.0,65.0,Cameroon
20150202 000000,,71.0,81.0,,Senegal
20150202 000000,,61.0,73.0,,Egypt
20150202 000000,,67.0,87.0,53.0,Egypt
20150202 000000,0.0,47.0,57.0,39.0,Tunisia
20150203 000000,,72.0,78.0,68.0,Egypt
20150203 000000,,88.0,101.0,69.0,Cameroon
20150203 000000,,70.0,80.0,64.0,Senegal
20150203 000000,,62.0,83.0,45.0,Egypt
20150203 000000,,54.0,65.0,44.0,Egypt
20150203 000000,,59.0,73.0,44.0,Egypt
20150203 000000,,84.0,,77.0,Cameroon
20150203 000000,,66.0,71.0,,Senegal
20150203 000000,0.1,53.0,65.0,,Tunisia
20150203 000000,,77.0,94.0,,Senegal
20150203 000000,,67.0,79.0,61.0,Senegal
20150203 000000,,63.0,81.0,45.0,Egypt
20150203 000000,,74.0,,,Angola
20150203 000000,,79.0,90.0,,Senegal
20150203 000000,,53.0,,,Tunisia
20150203 000000,,76.0,94.0,,Senegal
20150203 000000,,79.0,99.0,70.0,Senegal
20150203 000000,0.0,46.0,56.0,,Tunisia
20150203 000000,,72.0,91.0,,Senegal
20150203 000000,,78.0,,52.0,Cameroon
20150203 000000,,58.0,67.0,,Egypt
20150203 000000,,84.0,104.0,64.0,Senegal
20150203 000000,,74.0,94.0,,Senegal
20150203 000000,,57.0,66.0,45.0,Egypt
20150203 000000,,62.0,69.0,,Egypt
20150203 000000,,83.0,,,Angola
20150203 000000,,67.0,83.0,,Egypt
20150203 000000,0.03,52.0,62.0,41.0,Tunisia
20150203 000000,,59.0,75.0,44.0,Egypt
20150203 000000,,69.0,,,Egypt
20150203 000000,,75.0,94.0,64.0,Senegal
20150203 000000,,81.0,97.0,,Senegal
20150203 000000,,56.0,68.0,48.0,Egypt
20150203 000000,,75.0,100.0,,Senegal
20150203 000000,0.0,55.0,69.0,43.0,Tunisia
20150204 000000,,64.0,80.0,46.0,Egypt
20150204 000000,,67.0,78.0,58.0,Egypt
20150204 000000,,80.0,90.0,,Senegal
20150204 000000,,74.0,91.0,,Senegal
20150204 000000,,57.0,70.0,36.0,Egypt
20150204 000000,,78.0,98.0,,Senegal
20150204 000000,,79.0,,,Senegal
20150204 000000,,70.0,87.0,62.0,Senegal
20150204 000000,,55.0,70.0,,Egypt
20150204 000000,,90.0,105.0,69.0,Cameroon
20150204 000000,0.0,54.0,68.0,,Tunisia
20150204 000000,0.08,84.0,93.0,76.0,Cameroon
20150204 000000,0.0,57.0,71.0,,Tunisia
20150204 000000,,69.0,86.0,,Senegal
20150204 000000,,78.0,99.0,,Senegal
20150204 000000,,77.0,94.0,,Senegal
20150204 000000,,85.0,101.0,67.0,Senegal
20150204 000000,,76.0,94.0,62.0,Senegal
20150204 000000,,70.0,85.0,,Egypt
20150204 000000,,83.0,100.0,,Senegal
20150204 000000,,65.0,71.0,62.0,Senegal
20150204 000000,,78.0,92.0,55.0,Cameroon
20150204 000000,,66.0,79.0,,Egypt
20150204 000000,,59.0,71.0,41.0,Egypt
20150204 000000,,57.0,72.0,43.0,Egypt
20150204 000000,,55.0,69.0,41.0,Egypt
20150204 000000,0.0,54.0,64.0,43.0,Tunisia
20150204 000000,,57.0,,45.0,Egypt
20150204 000000,0.0,56.0,67.0,,Tunisia
20150204 000000,,74.0,95.0,,Senegal
20150204 000000,,58.0,,,Tunisia
20150204 000000,,56.0,69.0,44.0,Egypt
20150204 000000,,83.0,,78.0,Angola
20150205 000000,,60.0,70.0,,Egypt
20150205 000000,,60.0,72.0,51.0,Egypt
20150205 000000,,67.0,83.0,55.0,Egypt
20150205 000000,,72.0,89.0,,Egypt
20150205 000000,,80.0,93.0,,Senegal
20150205 000000,,77.0,95.0,,Senegal
20150205 000000,,88.0,,,Senegal
20150205 000000,,82.0,98.0,66.0,Senegal
20150205 000000,,76.0,93.0,53.0,Cameroon
20150205 000000,,69.0,89.0,47.0,Egypt
20150205 000000,0.0,47.0,,,Tunisia
20150205 000000,,55.0,67.0,,Egypt
20150205 000000,,82.0,102.0,58.0,Senegal
20150205 000000,,81.0,98.0,,Senegal
20150205 000000,0.0,51.0,58.0,,Tunisia
20150205 000000,,50.0,,,Tunisia
20150205 000000,0.06,49.0,55.0,,Tunisia
20150205 000000,0.0,53.0,60.0,,Tunisia
20150205 000000,,81.0,101.0,,Senegal
20150205 000000,,80.0,95.0,,Senegal
20150205 000000,,69.0,,,Senegal
20150205 000000,,89.0,105.0,72.0,Cameroon
20150205 000000,,68.0,,58.0,Egypt
20150205 000000,,61.0,74.0,52.0,Egypt
20150205 000000,,84.0,,79.0,Angola
20150205 000000,,59.0,77.0,46.0,Egypt
20150205 000000,,64.0,77.0,52.0,Egypt
20150205 000000,,96.0,,,Senegal
20150205 000000,,64.0,86.0,49.0,Egypt
20150205 000000,0.0,84.0,,76.0,Cameroon
20150205 000000,,66.0,71.0,63.0,Senegal
20150205 000000,,58.0,80.0,41.0,Egypt
20150205 000000,,71.0,87.0,63.0,Senegal
20150205 000000,,83.0,94.0,,Senegal
20150206 000000,,83.0,101.0,,Senegal
20150206 000000,,78.0,100.0,,Senegal
20150206 000000,,80.0,97.0,,Senegal
20150206 000000,,84.0,,,Senegal
20150206 000000,,73.0,88.0,,Senegal
20150206 000000,,83.0,,,Angola
20150206 000000,,71.0,,63.0,Senegal
20150206 000000,,46.0,,,Tunisia
20150206 000000,,85.0,103.0,68.0,Senegal
20150206 000000,0.0,49.0,57.0,44.0,Tunisia
20150206 000000,,58.0,80.0,,Egypt
20150206 000000,,61.0,78.0,49.0,Egypt
20150206 000000,,68.0,93.0,47.0,Egypt
20150206 000000,,79.0,96.0,,Cameroon
20150206 000000,,67.0,72.0,64.0,Senegal
20150206 000000,0.0,43.0,,33.0,Tunisia
20150206 000000,,89.0,,,Senegal
20150206 000000,,75.0,92.0,,Egypt
20150206 000000,,97.0,105.0,,Senegal
20150206 000000,,69.0,,53.0,Egypt
20150206 000000,0.01,47.0,54.0,,Tunisia
20150206 000000,,91.0,105.0,,Cameroon
20150206 000000,0.0,51.0,61.0,,Tunisia
20150206 000000,,81.0,95.0,,Senegal
20150206 000000,,83.0,92.0,,Cameroon
20150206 000000,,69.0,88.0,52.0,Egypt
20150206 000000,,69.0,90.0,53.0,Egypt
20150206 000000,,68.0,,,Egypt
20150206 000000,,64.0,84.0,50.0,Egypt
20150206 000000,,61.0,,45.0,Egypt
20150206 000000,,66.0,85.0,,Egypt
20150206 000000,,82.0,108.0,,Senegal
20150207 000000,,63.0,,51.0,Egypt
20150207 000000,0.0,47.0,57.0,,Tunisia
20150207 000000,,80.0,96.0,57.0,Cameroon
20150207 000000,,54.0,63.0,46.0,Egypt
20150207 000000,,61.0,70.0,54.0,Egypt
20150207 000000,,79.0,100.0,,Senegal
20150207 000000,,72.0,94.0,49.0,Egypt
20150207 000000,0.0,49.0,56.0,40.0,Tunisia
20150207 000000,,64.0,82.0,47.0,Egypt
20150207 000000,,63.0,78.0,44.0,Egypt
20150207 000000,,72.0,89.0,,Egypt
20150207 000000,,70.0,,64.0,Senegal
20150207 000000,,60.0,65.0,55.0,Egypt
20150207 000000,,94.0,108.0,70.0,Cameroon
20150207 000000,,47.0,,,Tunisia
20150207 000000,,76.0,99.0,65.0,Senegal
20150207 000000,,64.0,69.0,,Egypt
20150207 000000,,81.0,107.0,,Senegal
20150207 000000,,82.0,106.0,,Senegal
20150207 000000,,81.0,103.0,,Senegal
20150207 000000,,72.0,83.0,55.0,Egypt
20150207 000000,,83.0,106.0,,Senegal
20150207 000000,,90.0,105.0,,Senegal
20150207 000000,0.0,51.0,,41.0,Tunisia
20150207 000000,,89.0,101.0,,Senegal
20150207 000000,,78.0,83.0,72.0,Egypt
20150207 000000,,84.0,,69.0,Senegal
20150207 000000,,84.0,93.0,78.0,Cameroon
20150207 000000,,72.0,91.0,64.0,Senegal
20150207 000000,,83.0,91.0,79.0,Angola
20150207 000000,,77.0,93.0,63.0,Egypt
20150207 000000,,87.0,100.0,73.0,Senegal
20150207 000000,0.0,43.0,54.0,34.0,Tunisia
20150207 000000,,90.0,106.0,,Senegal
20150208 000000,,67.0,77.0,,Egypt
20150208 000000,,89.0,,78.0,Senegal
20150208 000000,,78.0,97.0,,Senegal
20150208 000000,,58.0,65.0,,Egypt
20150208 000000,,55.0,,44.0,Egypt
20150208 000000,,72.0,84.0,,Egypt
20150208 000000,,60.0,68.0,,Egypt
20150208 000000,,48.0,,,Tunisia
20150208 000000,,79.0,,,Angola
20150208 000000,0.08,83.0,,76.0,Cameroon
20150208 000000,,65.0,74.0,57.0,Egypt
20150208 000000,,86.0,102.0,,Senegal
20150208 000000,,91.0,,70.0,Cameroon
20150208 000000,,66.0,78.0,58.0,Egypt
20150208 000000,0.0,51.0,62.0,41.0,Tunisia
20150208 000000,,82.0,103.0,69.0,Senegal
20150208 000000,0.0,46.0,,36.0,Tunisia
20150208 000000,,57.0,,,Egypt
20150208 000000,,82.0,104.0,68.0,Senegal
20150208 000000,0.0,51.0,61.0,,Tunisia
20150208 000000,,81.0,105.0,,Senegal
20150208 000000,,82.0,105.0,,Senegal
20150208 000000,,83.0,105.0,70.0,Senegal
20150208 000000,,68.0,,64.0,Senegal
20150208 000000,,78.0,103.0,65.0,Senegal
20150208 000000,,79.0,,58.0,Cameroon
20150208 000000,,54.0,67.0,41.0,Egypt
20150208 000000,,58.0,66.0,49.0,Egypt
20150208 000000,,70.0,82.0,62.0,Senegal
20150208 000000,0.0,48.0,57.0,42.0,Tunisia
20150208 000000,,52.0,64.0,42.0,Egypt
20150208 000000,,72.0,83.0,66.0,Senegal
20150208 000000,,76.0,82.0,,Egypt
20150209 000000,0.43,48.0,53.0,,Tunisia
20150209 000000,,86.0,102.0,,Senegal
20150209 000000,,61.0,73.0,49.0,Egypt
20150209 000000,,55.0,66.0,43.0,Egypt
20150209 000000,,82.0,92.0,65.0,Senegal
20150209 000000,,91.0,105.0,,Cameroon
20150209 000000,,77.0,,,Senegal
20150209 000000,,66.0,81.0,55.0,Egypt
20150209 000000,,90.0,102.0,,Senegal
20150209 000000,0.47,83.0,,76.0,Cameroon
20150209 000000,,96.0,,,Senegal
20150209 000000,,81.0,,,Angola
20150209 000000,,58.0,71.0,38.0,Egypt
20150209 000000,,57.0,71.0,42.0,Egypt
20150209 000000,,56.0,,,Egypt
20150209 000000,,68.0,81.0,54.0,Egypt
20150209 000000,,61.0,75.0,43.0,Egypt
20150209 000000,,56.0,72.0,,Egypt
20150209 000000,,55.0,65.0,41.0,Egypt
20150209 000000,0.0,49.0,61.0,,Tunisia
20150209 000000,,76.0,81.0,69.0,Egypt
20150209 000000,,87.0,104.0,,Senegal
20150209 000000,,69.0,81.0,62.0,Senegal
20150209 000000,0.0,49.0,55.0,,Tunisia
20150209 000000,,83.0,97.0,,Senegal
20150209 000000,,56.0,70.0,,Egypt
20150209 000000,,78.0,92.0,55.0,Cameroon
20150209 000000,,83.0,103.0,66.0,Senegal
20150209 000000,,81.0,96.0,,Senegal
20150209 000000,,71.0,83.0,62.0,Senegal
20150209 000000,,67.0,74.0,63.0,Senegal
20150209 000000,0.3,46.0,51.0,,Tunisia
20150209 000000,,43.0,,,Tunisia
20150210 000000,,79.0,96.0,66.0,Senegal
20150210 000000,,71.0,85.0,57.0,Egypt
20150210 000000,,48.0,,,Tunisia
20150210 000000,,56.0,64.0,45.0,Egypt
20150210 000000,0.11,46.0,58.0,35.0,Tunisia
20150210 000000,,71.0,84.0,65.0,Senegal
20150210 000000,,60.0,74.0,46.0,Egypt
20150210 000000,,53.0,65.0,,Egypt
20150210 000000,,81.0,,,Angola
20150210 000000,,90.0,102.0,,Senegal
20150210 000000,,55.0,60.0,51.0,Egypt
20150210 000000,,57.0,67.0,51.0,Egypt
20150210 000000,0.0,85.0,97.0,75.0,Cameroon
20150210 000000,,85.0,,,Senegal
20150210 000000,0.0,52.0,,43.0,Tunisia
20150210 000000,,67.0,83.0,50.0,Egypt
20150210 000000,,92.0,103.0,77.0,Senegal
20150210 000000,,58.0,69.0,48.0,Egypt
20150210 000000,,78.0,95.0,,Senegal
20150210 000000,0.04,51.0,60.0,42.0,Tunisia
20150210 000000,,90.0,106.0,71.0,Cameroon
20150210 000000,,59.0,,,Egypt
20150210 000000,,79.0,92.0,53.0,Cameroon
20150210 000000,,68.0,80.0,,Senegal
20150210 000000,,83.0,101.0,,Senegal
20150210 000000,,79.0,94.0,64.0,Senegal
20150210 000000,,63.0,78.0,45.0,Egypt
20150210 000000,,50.0,56.0,44.0,Egypt
20150210 000000,,76.0,89.0,65.0,Egypt
20150210 000000,0.0,48.0,59.0,35.0,Tunisia
20150210 000000,,77.0,98.0,,Senegal
20150210 000000,,66.0,72.0,,Senegal
20150210 000000,,81.0,94.0,,Senegal
20150210 000000,,81.0,99.0,66.0,Senegal
20150211 000000,,59.0,,47.0,Egypt
20150211 000000,,78.0,97.0,,Senegal
20150211 000000,,54.0,59.0,49.0,Egypt
20150211 000000,,82.0,105.0,,Senegal
20150211 000000,,54.0,62.0,47.0,Egypt
20150211 000000,,66.0,72.0,63.0,Senegal
20150211 000000,,84.0,90.0,79.0,Cameroon
